"","Name","Funding","Apps","Accepted","Enrolled","Top10","FTUG","Tuition","RmBrd","PhD","SFRatio","Alumni","Spending","Gradrate","StdScore","Region","Acceptance_Rate","cApps","cTop10","cTuition","cAlumni","cSpending","cStdScore"
"121","University of Idaho","Public",3133,2799,1337,24,7242,5962,3540,82,13.5,18,8805,45,0.219103282,"West",0.893392914139802,165.186217008797,-2.8782991202346,-4189.55278592375,-3.90322580645161,-550.775659824047,0.0248242191774194
"122","Augustana College","Private",1879,1658,497,36,1950,13353,4173,78,12.7,40,9220,71,1.11614907,"Midwest",0.882384246939862,-1088.8137829912,9.1217008797654,3201.44721407625,18.0967741935484,-135.775659824047,0.921870007177419
"123","Blackburn College","Private",500,336,156,25,421,6500,2700,76,14.3,53,8377,51,-0.434299249,"Midwest",0.672,-2467.8137829912,-1.8782991202346,-3651.55278592375,31.0967741935484,-978.775659824047,-0.628578311822581
"124","Bradley University","Private",3767,3414,1061,30,4531,10870,4440,75,14.4,21,7671,85,1.173161553,"Midwest",0.90629147863021,799.186217008797,3.1217008797654,718.447214076246,-0.903225806451612,-1684.77565982405,0.978882490177419
"125","Concordia University","Private",528,403,186,22,1168,9216,4191,56,12.1,13,7309,75,0.340924911,"Midwest",0.763257575757576,-2439.8137829912,-4.8782991202346,-935.552785923754,-8.90322580645161,-2046.77565982405,0.146645848177419
"126","DePaul University","Private",4815,3551,1227,30,6069,11214,4932,69,16.1,25,8322,63,0.950629121,"Midwest",0.73748701973001,1847.1862170088,3.1217008797654,1062.44721407625,3.09677419354839,-1033.77565982405,0.756350058177419
"127","Eastern Illinois University","Public",5597,4253,1565,12,9161,5710,3066,62,16.2,5,5682,76,-0.046687169,"Midwest",0.759871359656959,2629.1862170088,-14.8782991202346,-4441.55278592375,-16.9032258064516,-3673.77565982405,-0.240966231822581
"128","Eureka College","Private",560,454,113,36,484,10955,3450,62,10.6,31,9552,53,-0.046687169,"Midwest",0.810714285714286,-2407.8137829912,9.1217008797654,803.447214076246,9.09677419354839,196.224340175953,-0.240966231822581
"129","Greenville College","Private",510,387,194,20,771,10310,4530,57,14.3,16,8222,60,-0.046687169,"Midwest",0.758823529411765,-2457.8137829912,-6.8782991202346,158.447214076246,-5.90322580645161,-1133.77565982405,-0.240966231822581
"130","Illinois College","Private",894,787,262,28,909,8050,3850,75,15.6,30,7348,52,0.36071483,"Midwest",0.880313199105145,-2073.8137829912,1.1217008797654,-2101.55278592375,8.09677419354839,-2007.77565982405,0.166435767177419
"131","Illinois Institute of Technology","Private",1756,1360,478,42,1911,14550,4620,80,12.3,26,12851,56,1.100332757,"Midwest",0.774487471526196,-1211.8137829912,15.1217008797654,4398.44721407625,4.09677419354839,3495.22434017595,0.906053694177419
"132","Illinois State University","Public",8681,6695,2408,10,15701,7799,3403,77,21,16,5569,54,-0.046687169,"Midwest",0.771224513304919,5713.1862170088,-16.8782991202346,-2352.55278592375,-5.90322580645161,-3786.77565982405,-0.240966231822581
"133","Illinois Wesleyan University","Private",3050,1342,471,55,1818,14360,4090,77,12.9,34,9605,83,1.880007044,"Midwest",0.44,82.1862170087975,28.1217008797654,4208.44721407625,12.0967741935484,249.224340175953,1.68572798117742
"134","Judson College","Private",313,228,137,10,552,9414,4554,34,10.6,30,7840,56,-0.046687169,"Midwest",0.728434504792332,-2654.8137829912,-16.8782991202346,-737.552785923754,8.09677419354839,-1515.77565982405,-0.240966231822581
"135","Knox College","Private",1040,845,286,48,967,15747,4062,88,12.7,33,13224,79,1.092240668,"Midwest",0.8125,-1927.8137829912,21.1217008797654,5595.44721407625,11.0967741935484,3868.22434017595,0.897961605177419
"136","Lewis University","Private",1154,1050,395,12,2192,10560,4520,36,14.3,10,7701,61,-0.821911329,"Midwest",0.909878682842288,-1813.8137829912,-14.8782991202346,408.447214076246,-11.9032258064516,-1654.77565982405,-1.01619039182258
"137","Loyola University Chicago","Private",3579,2959,868,25,5244,11500,5330,94,6.2,15,13009,65,0.538336693,"Midwest",0.826767253422744,611.186217008797,-1.8782991202346,1348.44721407625,-6.90322580645161,3653.22434017595,0.344057630177419
"138","MacMurray College","Private",740,558,177,12,628,9620,3750,49,10.8,33,10642,59,-0.434299249,"Midwest",0.754054054054054,-2227.8137829912,-14.8782991202346,-531.552785923754,11.0967741935484,1286.22434017595,-0.628578311822581
"139","McKendree College","Private",1002,555,119,16,836,7680,3740,70,17.7,21,6652,52,-0.434299249,"Midwest",0.553892215568862,-1965.8137829912,-10.8782991202346,-2471.55278592375,-0.903225806451612,-2703.77565982405,-0.628578311822581
"140","Millikin University","Private",1444,1261,456,29,1788,11910,4378,60,11.4,25,8149,75,0.704224506,"Midwest",0.873268698060942,-1523.8137829912,2.1217008797654,1758.44721407625,3.09677419354839,-1206.77565982405,0.509945443177419
"141","Monmouth College","Private",601,503,204,28,671,13000,4100,91,11.6,43,11087,56,0.057261513,"Midwest",0.8369384359401,-2366.8137829912,1.1217008797654,2848.44721407625,21.0967741935484,1731.22434017595,-0.137017549822581
"142","National-Louis University","Private",513,347,279,23,2508,9090,4500,62,18.3,2,7905,71,-1.984747569,"Midwest",0.676413255360624,-2454.8137829912,-3.8782991202346,-1061.55278592375,-19.9032258064516,-1450.77565982405,-2.17902663182258
"143","North Central College","Private",1127,884,308,30,1310,11718,7398,73,16.4,33,8871,76,0.845431971,"Midwest",0.784383318544809,-1840.8137829912,3.1217008797654,1566.44721407625,11.0967741935484,-484.775659824047,0.651152908177419
"144","North Park College","Private",465,361,176,19,879,12580,4345,76,13.1,24,10889,74,0.073849773,"Midwest",0.776344086021505,-2502.8137829912,-7.8782991202346,2428.44721407625,2.09677419354839,1533.22434017595,-0.120429289822581
"145","Northern Illinois University","Public",10706,7219,2397,12,14826,7799,3296,73,17.3,11,6086,56,-0.046687169,"Midwest",0.674294787969363,7738.1862170088,-14.8782991202346,-2352.55278592375,-10.9032258064516,-3269.77565982405,-0.240966231822581
"146","Northwestern University","Private",12289,5200,1902,85,7450,16404,5520,96,6.8,25,26385,92,2.555292346,"Midwest",0.423142647896493,9321.1862170088,58.1217008797654,6252.44721407625,3.09677419354839,17029.224340176,2.36101328317742
"147","Quincy University","Private",1025,707,297,22,1070,10100,4140,69,16.3,32,6880,80,0.397129228,"Midwest",0.689756097560976,-1942.8137829912,-4.8782991202346,-51.5527859237536,10.0967741935484,-2475.77565982405,0.202850165177419
"148","Roosevelt University","Private",422,367,218,13,1700,8580,5100,75,12.2,13,8995,77,-1.209523409,"Midwest",0.869668246445498,-2545.8137829912,-13.8782991202346,-1571.55278592375,-8.90322580645161,-360.775659824047,-1.40380247182258
"149","Southern Illinois University at Edwardsville","Public",2540,2195,994,13,6063,5472,3598,76,16.5,8,7498,43,-0.434299249,"Midwest",0.864173228346457,-427.813782991203,-13.8782991202346,-4679.55278592375,-13.9032258064516,-1857.77565982405,-0.628578311822581
"150","Illinois Benedictine College","Private",607,558,269,22,1222,10500,4348,81,11.6,29,8324,75,0.340924911,"Midwest",0.919275123558484,-2360.8137829912,-4.8782991202346,348.447214076246,7.09677419354839,-1031.77565982405,0.146645848177419
"151","Saint Xavier University","Private",785,647,295,15,1670,10860,4624,87,13.7,15,8953,55,-0.821911329,"Midwest",0.824203821656051,-2182.8137829912,-11.8782991202346,708.447214076246,-6.90322580645161,-402.775659824047,-1.01619039182258
"152","University of Illinois - Urbana","Public",14939,11652,5705,52,25422,7560,4574,87,17.4,13,8559,81,1.637648473,"Midwest",0.779971885668385,11971.1862170088,25.1217008797654,-2591.55278592375,-8.90322580645161,-796.775659824047,1.44336941017742
"153","University of Illinois at Chicago","Public",8384,5727,2710,22,13518,7230,5088,82,10,6,13883,34,-0.434299249,"Midwest",0.683086832061069,5416.1862170088,-4.8782991202346,-2921.55278592375,-15.9032258064516,4527.22434017595,-0.628578311822581
"154","Anderson University","Private",1216,908,423,19,1819,10100,3520,48,12.1,14,7994,59,-0.552882999,"Midwest",0.746710526315789,-1751.8137829912,-7.8782991202346,-51.5527859237536,-7.90322580645161,-1361.77565982405,-0.747162061822581
"155","Ball State University","Public",9361,7910,3849,38,16148,7244,3608,69,17.7,25,7449,51,-0.512422556,"Midwest",0.84499519282128,6393.1862170088,11.1217008797654,-2907.55278592375,3.09677419354839,-1906.77565982405,-0.706701618822581
"156","Butler University","Private",2362,2037,700,40,2607,13130,4650,77,10.9,29,9511,83,0.800925485,"Midwest",0.862404741744284,-605.813782991203,13.1217008797654,2978.44721407625,7.09677419354839,155.224340175953,0.606646422177419
"157","Earlham College","Private",1358,1006,274,35,1028,15036,4056,90,10.6,46,14634,78,1.173161553,"Midwest",0.74079528718704,-1609.8137829912,8.1217008797654,4884.44721407625,24.0967741935484,5278.22434017595,0.978882490177419
"158","University of Evansville","Private",2096,1626,694,35,2551,11800,4340,60,15.8,26,7780,77,0.550438606,"Midwest",0.775763358778626,-871.813782991203,8.1217008797654,1648.44721407625,4.09677419354839,-1575.77565982405,0.356159543177419
"159","Franklin College","Private",804,632,281,29,840,10390,4040,54,12.5,37,11751,60,0.158816701,"Midwest",0.786069651741294,-2163.8137829912,2.1217008797654,238.447214076246,15.0967741935484,2395.22434017595,-0.0354623618225806
"160","Goshen College","Private",440,396,221,26,910,9420,3730,51,9.9,46,10270,72,0.307675953,"Midwest",0.9,-2527.8137829912,-0.878299120234605,-731.552785923754,24.0967741935484,914.224340175953,0.113396890177419
"161","Grace College and Seminary","Private",548,428,167,18,618,8958,3670,53,15.3,26,9798,64,-0.434299249,"Midwest",0.781021897810219,-2419.8137829912,-8.8782991202346,-1193.55278592375,4.09677419354839,442.224340175953,-0.628578311822581
"162","Hanover College","Private",1006,837,317,33,1024,8200,3485,84,10.6,26,9248,64,0.655671975,"Midwest",0.832007952286282,-1961.8137829912,6.1217008797654,-1951.55278592375,4.09677419354839,-107.775659824047,0.461392912177419
"163","Huntington College","Private",450,430,125,20,488,9950,3920,76,11.8,25,9466,47,-0.484100247,"Midwest",0.955555555555556,-2517.8137829912,-6.8782991202346,-201.552785923754,3.09677419354839,110.224340175953,-0.678379309822581
"164","University of Indianapolis","Private",1487,1276,388,26,1417,11120,4080,55,11.1,23,6735,69,-0.415317495,"Midwest",0.858103564223268,-1480.8137829912,-0.878299120234605,968.447214076246,1.09677419354839,-2620.77565982405,-0.609596557822581
"165","University of Southern Indiana","Public",2379,2133,1292,8,4283,4973,3192,56,22,21,4078,38,-1.425616302,"Midwest",0.896595208070618,-588.813782991203,-18.8782991202346,-5178.55278592375,-0.903225806451612,-5277.77565982405,-1.61989536482258
"166","Indiana University at Bloomington","Public",16587,13243,5873,25,24763,9766,3990,77,21.3,24,8686,68,0.47764603,"Midwest",0.798396334478809,13619.1862170088,-1.8782991202346,-385.552785923754,2.09677419354839,-669.775659824047,0.283366967177419
"167","Manchester College","Private",1004,802,239,23,909,10440,3850,63,11.8,20,7940,64,-0.096084084,"Midwest",0.798804780876494,-1963.8137829912,-3.8782991202346,288.447214076246,-1.90322580645161,-1415.77565982405,-0.290363146822581
"168","Indiana Wesleyan University","Private",735,423,366,20,2448,9210,3782,49,39.8,15,6562,34,-0.641895972,"Midwest",0.575510204081633,-2232.8137829912,-6.8782991202346,-941.552785923754,-6.90322580645161,-2793.77565982405,-0.836175034822581
"169","Purdue University at West Lafayette","Public",21804,18744,5874,29,26213,9556,3990,86,18.2,15,8604,67,0.485738118,"Midwest",0.859658778205834,18836.1862170088,2.1217008797654,-595.552785923754,-6.90322580645161,-751.775659824047,0.291459055177419
"170","Rose-Hulman Institute of Technology","Private",3320,1840,381,73,1320,13380,4206,91,13.6,42,13550,97,2.506335732,"Midwest",0.55421686746988,352.186217008797,46.1217008797654,3228.44721407625,20.0967741935484,4194.22434017595,2.31205666917742
"171","Saint Francis College","Private",213,166,85,13,513,8670,3820,43,12.5,4,7440,48,-0.654034104,"Midwest",0.779342723004695,-2754.8137829912,-13.8782991202346,-1481.55278592375,-17.9032258064516,-1915.77565982405,-0.848313166822581
"172","Saint Joseph's College","Private",920,684,225,24,815,11200,4250,55,14.8,19,7360,67,-0.229603544,"Midwest",0.743478260869565,-2047.8137829912,-2.8782991202346,1048.44721407625,-2.90322580645161,-1995.77565982405,-0.423882606822581
"173","Saint Mary-of-the-Woods College","Private",150,130,88,23,341,10300,4130,44,10.2,37,9678,75,-1.033958178,"Midwest",0.866666666666667,-2817.8137829912,-3.8782991202346,148.447214076246,15.0967741935484,322.224340175953,-1.22823724082258
"174","Saint Mary's College","Private",888,734,393,26,1433,12730,4514,74,9.9,31,11165,98,0.792833396,"Midwest",0.826576576576577,-2079.8137829912,-0.878299120234605,2578.44721407625,9.09677419354839,1809.22434017595,0.598554333177419
"175","Taylor University","Private",1769,1092,437,41,1757,10965,4000,60,14.2,32,8294,98,1.059872315,"Midwest",0.617297908422838,-1198.8137829912,14.1217008797654,813.447214076246,10.0967741935484,-1061.77565982405,0.865593252177419
"176","Tri-State University","Private",1262,1102,276,14,978,9456,4350,53,12.8,24,7603,65,-0.447685849,"Midwest",0.873217115689382,-1705.8137829912,-12.8782991202346,-695.552785923754,2.09677419354839,-1752.77565982405,-0.641964911822581
"177","University of Notre Dame","Private",7700,3700,1906,79,7671,16850,4400,96,13.1,46,13936,97,2.03938288,"Midwest",0.480519480519481,4732.1862170088,52.1217008797654,6698.44721407625,24.0967741935484,4580.22434017595,1.84510381717742
"178","Indiana State University","Public",5659,4761,3147,10,8596,6892,3706,72,16.6,8,6996,40,-0.989451692,"Midwest",0.841314719915179,2691.1862170088,-16.8782991202346,-3259.55278592375,-13.9032258064516,-2359.77565982405,-1.18373075482258
"179","Baker University","Private",602,483,206,21,958,8620,4100,58,11,21,6136,65,0.340924911,"Midwest",0.802325581395349,-2365.8137829912,-5.8782991202346,-1531.55278592375,-0.903225806451612,-3219.77565982405,0.146645848177419
"180","Bethany College","Private",878,816,200,16,706,8740,3363,62,11.6,29,7718,48,0.340924911,"Midwest",0.929384965831435,-2089.8137829912,-10.8782991202346,-1411.55278592375,7.09677419354839,-1637.77565982405,0.146645848177419
"181","Bethel College","Private",202,184,122,19,537,8540,3580,61,8.8,32,8324,56,-0.046687169,"Midwest",0.910891089108911,-2765.8137829912,-7.8782991202346,-1611.55278592375,10.0967741935484,-1031.77565982405,-0.240966231822581
"182","Friends University","Private",358,276,172,5,838,8516,3130,55,25,19,4962,49,-0.821911329,"Midwest",0.770949720670391,-2609.8137829912,-21.8782991202346,-1635.55278592375,-2.90322580645161,-4393.77565982405,-1.01619039182258
"183","Emporia State University","Public",1256,1256,853,43,3957,5401,3144,72,19.3,4,5527,50,-0.821911329,"Midwest",1,-1711.8137829912,16.1217008797654,-4750.55278592375,-17.9032258064516,-3828.77565982405,-1.01619039182258
"184","Kansas Wesleyan University","Private",589,575,148,16,474,8400,3250,63,12.4,14,6535,68,-0.434299249,"Midwest",0.976230899830221,-2378.8137829912,-10.8782991202346,-1751.55278592375,-7.90322580645161,-2820.77565982405,-0.628578311822581
"185","McPherson College","Private",420,293,93,11,336,7950,3750,54,9.8,45,9754,48,-0.046687169,"Midwest",0.697619047619048,-2547.8137829912,-15.8782991202346,-2201.55278592375,23.0967741935484,398.224340175953,-0.240966231822581
"186","Southwestern College","Private",213,155,75,28,504,7200,3532,56,11.8,12,7818,52,-0.434299249,"Midwest",0.727699530516432,-2754.8137829912,1.1217008797654,-2951.55278592375,-9.90322580645161,-1537.77565982405,-0.628578311822581
"187","Sterling College","Private",479,373,127,20,631,8280,3260,50,16.1,29,10049,36,-0.529010816,"Midwest",0.778705636743215,-2488.8137829912,-6.8782991202346,-1871.55278592375,7.09677419354839,693.224340175953,-0.723289878822581
"188","Tabor College","Private",257,183,109,19,396,7850,3410,55,10,15,7233,53,-0.046687169,"Midwest",0.712062256809339,-2710.8137829912,-7.8782991202346,-2301.55278592375,-6.90322580645161,-2122.77565982405,-0.240966231822581
"189","University of Kansas","Public",8579,5561,3681,25,17880,6994,3384,88,13.7,17,9657,57,0.340924911,"Midwest",0.64821074717333,5611.1862170088,-1.8782991202346,-3157.55278592375,-4.90322580645161,301.224340175953,0.146645848177419
"190","MidAmerica Nazarene College","Private",331,331,225,15,1100,6840,3720,33,15.4,20,5524,49,-0.046687169,"Midwest",1,-2636.8137829912,-11.8782991202346,-3311.55278592375,-1.90322580645161,-3831.77565982405,-0.240966231822581
"191","Bellarmine College","Private",807,707,308,39,1198,8840,2950,74,13.1,31,6668,84,0.25551768,"South",0.876084262701363,-2160.8137829912,12.1217008797654,-1311.55278592375,9.09677419354839,-2687.77565982405,0.0612386171774194
"192","Spalding University","Private",283,201,97,10,589,8400,2800,50,10.6,40,6860,89,-0.821911329,"South",0.710247349823322,-2684.8137829912,-16.8782991202346,-1751.55278592375,18.0967741935484,-2495.77565982405,-1.01619039182258
"193","Centre College","Private",1013,888,288,55,943,11850,4270,95,11.4,60,13118,74,1.516267146,"South",0.876604146100691,-1954.8137829912,28.1217008797654,1698.44721407625,38.0967741935484,3762.22434017595,1.32198808317742
"194","Cumberland College","Private",995,789,398,26,1306,6230,3526,42,13,4,8189,63,-0.532652778,"South",0.792964824120603,-1972.8137829912,-0.878299120234605,-3921.55278592375,-17.9032258064516,-1166.77565982405,-0.726931840822581
"195","Georgetown College","Private",727,693,286,30,1063,8100,3950,73,13.3,28,7508,55,-0.046687169,"South",0.953232462173315,-2240.8137829912,3.1217008797654,-2051.55278592375,6.09677419354839,-1847.77565982405,-0.240966231822581
"196","Kentucky Wesleyan College","Private",584,497,175,20,662,8000,4150,57,11.3,32,7058,62,-0.460228064,"South",0.851027397260274,-2383.8137829912,-6.8782991202346,-2151.55278592375,10.0967741935484,-2297.77565982405,-0.654507126822581
"197","Murray State University","Public",2225,1910,1190,29,5968,4738,3110,72,20.2,27,5972,52,-0.046687169,"South",0.858426966292135,-742.813782991203,2.1217008797654,-5413.55278592375,5.09677419354839,-3383.77565982405,-0.240966231822581
"198","Transylvania University","Private",759,729,244,57,867,10900,4450,81,12.1,41,10219,70,1.269862532,"South",0.960474308300395,-2208.8137829912,30.1217008797654,748.447214076246,19.0967741935484,863.224340175953,1.07558346917742
"199","Union College","Private",484,384,177,9,634,7800,2950,60,14.1,9,6864,64,-0.969221471,"South",0.793388429752066,-2483.8137829912,-17.8782991202346,-2351.55278592375,-12.9032258064516,-2491.77565982405,-1.16350053382258
"200","University of Louisville","Public",4777,3057,1823,16,9844,6540,3600,84,11.1,24,10207,31,-0.434299249,"South",0.639941385806992,1809.1862170088,-10.8782991202346,-3611.55278592375,2.09677419354839,851.224340175953,-0.628578311822581
"201","Centenary College of Louisiana","Private",495,434,210,35,775,8950,3490,86,11.3,25,9685,66,0.9303989,"South",0.876767676767677,-2472.8137829912,8.1217008797654,-1201.55278592375,3.09677419354839,329.224340175953,0.736119837177419
"202","Dillard University","Private",1998,1376,651,41,1539,6700,3650,52,14.1,12,7566,61,-0.821911329,"South",0.688688688688689,-969.813782991203,14.1217008797654,-3451.55278592375,-9.90322580645161,-1789.77565982405,-1.01619039182258
"203","Louisiana Tech University","Public",2397,2144,1525,22,6720,3957,2325,66,20,13,4546,45,-0.046687169,"South",0.894451397580309,-570.813782991203,-4.8782991202346,-6194.55278592375,-8.90322580645161,-4809.77565982405,-0.240966231822581
"204","Louisiana State University at Baton Rouge","Public",5996,4993,3079,29,16269,5925,2980,83,15.9,11,6741,37,0.287886034,"South",0.832721814543029,3028.1862170088,2.1217008797654,-4226.55278592375,-10.9032258064516,-2614.77565982405,0.0936069711774194
"205","Loyola University","Private",1891,1698,719,24,2740,11100,5870,77,11.7,14,9456,53,0.889938457,"South",0.897937599153887,-1076.8137829912,-2.8782991202346,948.447214076246,-7.90322580645161,100.224340175953,0.695659394177419
"206","Xavier University of Louisiana","Private",2097,1915,695,34,2793,6900,4200,67,14.4,20,8323,49,-0.532652778,"South",0.913209346685741,-870.813782991203,7.1217008797654,-3251.55278592375,-1.90322580645161,-1032.77565982405,-0.726931840822581
"207","Amherst College","Private",4302,992,418,83,1593,19760,5300,93,8.4,63,21424,100,1.998554574,"Northeast",0.230590423059042,1334.1862170088,56.1217008797654,9608.44721407625,41.0967741935484,12068.224340176,1.80427551117742
"208","Merrimack College","Private",1981,1541,514,18,1927,12500,6200,73,16.8,22,8707,80,0.259123423,"Northeast",0.7778899545684,-986.813782991203,-8.8782991202346,2348.44721407625,0.0967741935483879,-648.775659824047,0.0648443601774194
"209","Boston University","Private",20192,13007,3810,45,14971,18420,6810,80,11.9,16,16836,72,1.488348919,"Northeast",0.644166006339144,17224.1862170088,18.1217008797654,8268.44721407625,-5.90322580645161,7480.22434017595,1.29406985617742
"210","Elms College","Private",245,208,125,23,544,11800,4765,71,11.3,21,8952,86,-0.631006306,"Northeast",0.848979591836735,-2722.8137829912,-3.8782991202346,1648.44721407625,-0.903225806451612,-403.775659824047,-0.825285368822581
"211","College of the Holy Cross","Private",2994,1691,659,70,2675,18000,6300,92,11.3,55,12138,95,1.877541111,"Northeast",0.564796259185037,26.1862170087975,43.1217008797654,7848.44721407625,33.0967741935484,2782.22434017595,1.68326204817742
"212","Curry College","Private",1224,936,283,5,891,13600,5450,39,8.7,17,11992,58,-1.278373381,"Northeast",0.764705882352941,-1743.8137829912,-21.8782991202346,3448.44721407625,-4.90322580645161,2636.22434017595,-1.47265244382258
"213","Eastern Nazarene College","Private",516,409,200,17,1238,8770,3500,58,17.3,17,6430,70,0.097281654,"Northeast",0.792635658914729,-2451.8137829912,-9.8782991202346,-1381.55278592375,-4.90322580645161,-2925.77565982405,-0.0969974088225806
"214","Gordon College","Private",674,565,282,25,1151,12200,4070,73,14.2,32,9226,66,0.194386715,"Northeast",0.838278931750742,-2293.8137829912,-1.8782991202346,2048.44721407625,10.0967741935484,-129.775659824047,0.000107652177419343
"215","Lesley College","Private",244,198,82,12,1134,11700,5300,71,27.8,18,8694,58,-0.987058197,"Northeast",0.811475409836066,-2723.8137829912,-14.8782991202346,1548.44721407625,-3.90322580645161,-661.775659824047,-1.18133725982258
"216","Massachusetts Institute of Technology","Private",6411,2140,1078,96,4481,20100,5975,99,10.1,35,33541,94,3.392015334,"Northeast",0.33380127905163,3443.1862170088,69.1217008797654,9948.44721407625,13.0967741935484,24185.224340176,3.19773627117742
"217","North Adams State College","Public",1563,1005,240,1,1380,5542,4330,65,14.2,17,6562,57,-0.574361687,"Northeast",0.64299424184261,-1404.8137829912,-25.8782991202346,-4609.55278592375,-4.90322580645161,-2793.77565982405,-0.768640749822581
"218","Westfield State College","Public",3100,2150,825,3,3234,5542,3788,75,15.7,20,4222,65,-0.71192719,"Northeast",0.693548387096774,132.186217008797,-23.8782991202346,-4609.55278592375,-1.90322580645161,-5133.77565982405,-0.906206252822581
"219","Worcester State College","Public",2197,1515,543,4,3089,6797,3900,60,21,14,4469,40,-1.100347436,"Northeast",0.689576695493855,-770.813782991203,-22.8782991202346,-3354.55278592375,-7.90322580645161,-4886.77565982405,-1.29462649882258
"220","Mount Holyoke College","Private",1800,1314,526,47,1891,19300,5700,79,9,51,18359,84,1.560773633,"Northeast",0.73,-1167.8137829912,20.1217008797654,9148.44721407625,29.0967741935484,9003.22434017595,1.36649457017742
"221","Northeastern University","Private",11901,8492,2517,16,11160,13380,7425,73,12.9,17,9563,46,0.291932078,"Northeast",0.713553482900597,8933.1862170088,-10.8782991202346,3228.44721407625,-4.90322580645161,207.224340175953,0.0976530151774193
"222","Regis College","Private",427,385,143,18,581,12700,5800,81,10.3,37,11758,84,-0.703835102,"Northeast",0.901639344262295,-2540.8137829912,-8.8782991202346,2548.44721407625,15.0967741935484,2402.22434017595,-0.898114164822581
"223","Simmons College","Private",1003,782,295,23,1144,16160,6950,74,8.9,33,14086,79,0.251067553,"Northeast",0.779661016949153,-1964.8137829912,-3.8782991202346,6008.44721407625,11.0967741935484,4730.22434017595,0.0567884901774194
"224","University of Massachusetts at Dartmouth","Public",3347,2597,1006,10,4664,6919,4500,74,15,20,7462,56,-0.509624979,"Northeast",0.775918733193905,379.186217008797,-16.8782991202346,-3232.55278592375,-1.90322580645161,-1893.77565982405,-0.703904041822581
"225","Stonehill College","Private",3646,2300,585,25,2022,12170,6172,79,13,30,7495,97,0.340044307,"Northeast",0.630828304991772,678.186217008797,-1.8782991202346,2018.44721407625,8.09677419354839,-1860.77565982405,0.145765244177419
"226","Wellesley College","Private",2895,1249,579,80,2195,18345,5995,94,10.6,51,21409,91,2.120303764,"Northeast",0.431433506044905,-72.8137829912025,53.1217008797654,8193.44721407625,29.0967741935484,12053.224340176,1.92602470117742
"227","Western New England College","Private",1650,1471,409,7,1803,8994,5500,74,15.4,15,8409,59,-1.059886993,"Northeast",0.891515151515151,-1317.8137829912,-19.8782991202346,-1157.55278592375,-6.90322580645161,-946.775659824047,-1.25416605582258
"228","Wheaton College","Private",1738,1373,417,21,1335,18460,5970,92,13.2,41,22704,71,0.817513744,"Northeast",0.789988492520138,-1229.8137829912,-5.8782991202346,8308.44721407625,19.0967741935484,13348.224340176,0.623234681177419
"229","Worcester Polytechnic Institute","Private",2768,2314,682,49,2802,15884,5370,92,15.2,34,10774,82,2.07826321,"Northeast",0.835982658959538,-199.813782991203,22.1217008797654,5732.44721407625,12.0967741935484,1418.22434017595,1.88398414717742
"230","Hampshire College","Private",1342,998,309,26,1079,20655,5475,79,11.4,24,14276,62,1.157345239,"Northeast",0.743666169895678,-1625.8137829912,-0.878299120234605,10503.4472140762,2.09677419354839,4920.22434017595,0.963066176177419
"231","Wentworth Institute of Technology","Private",1480,1257,452,6,2961,9850,6050,10,15.4,8,17858,64,-0.954689844,"Northeast",0.849324324324324,-1487.8137829912,-20.8782991202346,-301.552785923754,-13.9032258064516,8502.22434017595,-1.14896890682258
"232","Capitol College","Private",100,90,35,10,282,8400,2812,10,12.1,24,7976,52,-0.71192719,"South",0.9,-2867.8137829912,-16.8782991202346,-1751.55278592375,2.09677419354839,-1379.77565982405,-0.906206252822581
"233","College of Notre Dame of Maryland","Private",457,356,177,35,667,11180,5620,64,11.5,32,7477,75,0.016360769,"South",0.778993435448578,-2510.8137829912,8.1217008797654,1028.44721407625,10.0967741935484,-1878.77565982405,-0.177918293822581
"234","Goucher College","Private",1151,813,248,40,850,15588,6174,78,9.2,34,16623,77,1.157345239,"South",0.706342311033884,-1816.8137829912,13.1217008797654,5436.44721407625,12.0967741935484,7267.22434017595,0.963066176177419
"235","Hood College","Private",699,565,176,36,710,13960,6040,82,14.4,34,12434,72,0.469553941,"South",0.80829756795422,-2268.8137829912,9.1217008797654,3808.44721407625,12.0967741935484,3078.22434017595,0.275274878177419
"236","Johns Hopkins University","Private",8474,3446,911,75,3566,18800,6740,96,3.3,38,56233,90,2.838111358,"South",0.406655652584376,5506.1862170088,48.1217008797654,8648.44721407625,16.0967741935484,46877.224340176,2.64383229517742
"237","Loyola College","Private",4076,3137,738,25,3010,12990,6300,86,14.7,27,9448,80,0.825569613,"South",0.769627085377821,1108.1862170088,-1.8782991202346,2838.44721407625,5.09677419354839,92.2243401759533,0.631290550177419
"238","Morgan State University","Public",5892,3034,1358,20,4517,4136,4640,80,18.2,36,6867,29,-0.784755986,"South",0.514935505770536,2924.1862170088,-6.8782991202346,-6015.55278592375,14.0967741935484,-2488.77565982405,-0.979035048822581
"239","Mount Saint Mary's College","Private",1321,1159,328,15,1243,12850,6200,77,12.8,36,8536,80,0.016360769,"South",0.877365632096896,-1646.8137829912,-11.8782991202346,2698.44721407625,14.0967741935484,-819.775659824047,-0.177918293822581
"240","Salisbury State University","Public",4216,2290,736,20,4296,5130,4690,73,17.9,18,5125,56,0.288290117,"South",0.543168880455408,1248.1862170088,-6.8782991202346,-5021.55278592375,-3.90322580645161,-4230.77565982405,0.0940110541774194
